iter,t,x,y,theta,vx,vy
5909,147.725000,284.635280,849.000000,3.141593,-1.800000,0.000000
5910,147.750000,283.742423,849.000000,3.141593,-1.800000,0.000000
5911,147.775000,282.849566,849.000000,3.141593,-1.800000,0.000000
5912,147.800000,281.956709,849.000000,3.141593,-1.800000,0.000000
5913,147.825000,281.063852,849.000000,3.141593,-1.800000,0.000000
5914,147.850000,280.170995,849.000000,3.141593,-1.800000,0.000000
5915,147.875000,279.278137,849.000000,3.141593,-1.800000,0.000000
5916,147.900000,278.385280,849.000000,3.141593,-1.800000,0.000000
5917,147.925000,277.492423,849.000000,3.141593,-1.800000,0.000000
5918,147.950000,276.599566,849.000000,3.141593,-1.800000,0.000000
5919,147.975000,275.706709,849.000000,3.141593,-1.800000,0.000000
5920,148.000000,274.813852,849.000000,3.141593,-1.800000,0.000000
5921,148.025000,273.920995,849.000000,3.141593,-1.800000,0.000000
5922,148.050000,273.028137,849.000000,3.141593,-1.800000,0.000000
5923,148.075000,272.135280,849.000000,3.141593,-1.800000,0.000000
5924,148.100000,271.242423,849.000000,3.141593,-1.800000,0.000000
5925,148.125000,270.349566,849.000000,3.141593,-1.800000,0.000000
5926,148.150000,269.456709,849.000000,3.141593,-1.800000,0.000000
5927,148.175000,268.563852,849.000000,3.141593,-1.800000,0.000000
5928,148.200000,267.670995,849.000000,3.141593,-1.800000,0.000000
5929,148.225000,266.778137,849.000000,3.141593,-1.800000,0.000000
5930,148.250000,265.885280,849.000000,3.141593,-1.800000,0.000000
5931,148.275000,264.992423,849.000000,3.141593,-1.800000,0.000000
5932,148.300000,264.099566,849.000000,3.141593,-1.800000,0.000000
5933,148.325000,263.206709,849.000000,3.141593,-1.800000,0.000000
5934,148.350000,262.313852,849.000000,3.141593,-1.800000,0.000000
5935,148.375000,261.420995,849.000000,3.141593,-1.800000,0.000000
5936,148.400000,260.528137,849.000000,3.141593,-1.800000,0.000000
5937,148.425000,259.635280,849.000000,3.141593,-1.800000,0.000000
5938,148.450000,258.742423,849.000000,3.141593,-1.800000,0.000000
5939,148.475000,257.849566,849.000000,3.141593,-1.800000,0.000000
5940,148.500000,256.956709,849.000000,3.141593,-1.800000,0.000000
5941,148.525000,256.063852,849.000000,3.141593,-1.800000,0.000000
5942,148.550000,255.170995,849.000000,3.141593,-1.800000,0.000000
5943,148.575000,254.278137,849.000000,3.141593,-1.800000,0.000000
5944,148.600000,253.385280,849.000000,3.141593,-1.800000,0.000000
5945,148.625000,252.492423,849.000000,3.141593,-1.800000,0.000000
5946,148.650000,251.599566,849.000000,3.141593,-1.800000,0.000000
5947,148.675000,250.706709,849.000000,3.141593,-1.800000,0.000000
5948,148.700000,249.813852,849.000000,3.141593,-1.800000,0.000000
5949,148.725000,248.920995,849.000000,3.141593,-1.800000,0.000000
5950,148.750000,248.028137,849.000000,3.141593,-1.800000,0.000000
5951,148.775000,247.135280,849.000000,3.141593,-1.800000,0.000000
5952,148.800000,246.242423,849.000000,3.141593,-1.800000,0.000000
5953,148.825000,245.349566,849.000000,3.141593,-1.800000,0.000000
5954,148.850000,244.456709,849.000000,3.141593,-1.800000,0.000000
5955,148.875000,243.563852,849.000000,3.141593,-1.800000,0.000000
5956,148.900000,242.670995,849.000000,3.141593,-1.800000,0.000000
5957,148.925000,241.778137,849.000000,3.141593,-1.800000,0.000000
5958,148.950000,240.885280,849.000000,3.141593,-1.800000,0.000000
5959,148.975000,239.994642,848.994642,-3.135577,-1.799967,-0.010828
5960,149.000000,239.363297,848.363297,-2.356194,-1.272792,-1.272792
5961,149.025000,238.620922,848.000000,-2.686484,-1.616784,-0.791208
5962,149.050000,237.728065,848.000000,3.141593,-1.800000,0.000000
5963,149.075000,236.835208,848.000000,3.141593,-1.800000,0.000000
5964,149.100000,235.942351,848.000000,3.141593,-1.800000,0.000000
5965,149.125000,235.049494,848.000000,3.141593,-1.800000,0.000000
5966,149.150000,234.156637,848.000000,3.141593,-1.800000,0.000000
5967,149.175000,233.479414,847.479414,-2.486226,-1.427084,-1.097010
5968,149.200000,232.785136,847.000000,-2.537257,-1.481183,-1.022789
5969,149.225000,231.892279,847.000000,3.141593,-1.800000,0.000000
5970,149.250000,230.999422,847.000000,3.141593,-1.800000,0.000000
5971,149.275000,230.106565,847.000000,3.141593,-1.800000,0.000000
5972,149.300000,229.213707,847.000000,3.141593,-1.800000,0.000000
5973,149.325000,228.320850,847.000000,3.141593,-1.800000,0.000000
5974,149.350000,227.595530,846.595530,-2.632900,-1.572088,-0.876664
5975,149.375000,226.949350,846.000000,-2.396963,-1.323610,-1.219859
5976,149.400000,226.056492,846.000000,3.141593,-1.800000,0.000000
5977,149.425000,225.163635,846.000000,3.141593,-1.800000,0.000000
5978,149.450000,224.484362,845.484362,-2.492291,-1.433712,-1.088334
5979,149.475000,223.792135,845.000000,-2.531058,-1.474815,-1.031950
5980,149.500000,222.899277,845.000000,3.141593,-1.800000,0.000000
5981,149.525000,222.006420,845.000000,3.141593,-1.800000,0.000000
5982,149.550000,221.373194,844.373194,-2.361290,-1.279261,-1.266291
5983,149.575000,220.634920,844.000000,-2.673559,-1.606422,-0.812039
5984,149.600000,219.817611,843.817611,-2.922032,-1.756788,-0.392042
5985,149.625000,219.186265,843.186265,-2.356194,-1.272792,-1.272792
5986,149.650000,218.554920,842.554920,-2.356194,-1.272792,-1.272792
5987,149.675000,217.891918,842.000000,-2.444706,-1.380319,-1.155301
5988,149.700000,216.999336,841.999336,-3.140849,-1.800000,-0.001339
5989,149.725000,216.367991,841.367991,-2.356194,-1.272792,-1.272792
5990,149.750000,215.736645,840.736645,-2.356194,-1.272792,-1.272792
5991,149.775000,215.105300,840.105300,-2.356194,-1.272792,-1.272792
5992,149.800000,214.473955,839.473955,-2.356194,-1.272792,-1.272792
5993,149.825000,213.842609,838.842609,-2.356194,-1.272792,-1.272792
5994,149.850000,213.211264,838.211264,-2.356194,-1.272792,-1.272792
5995,149.875000,212.579919,837.579919,-2.356194,-1.272792,-1.272792
5996,149.900000,211.948573,836.948573,-2.356194,-1.272792,-1.272792
5997,149.925000,211.317228,836.317228,-2.356194,-1.272792,-1.272792
5998,149.950000,211.000000,835.555771,-1.965536,-0.692222,-1.661574
5999,149.975000,210.761644,834.761644,-1.862389,-0.517461,-1.724017
6000,150.000000,210.130299,834.130299,-2.356194,-1.272792,-1.272792
6001,150.025000,209.498953,833.498953,-2.356194,-1.272792,-1.272792
6002,150.050000,208.867608,832.867608,-2.356194,-1.272792,-1.272792
6003,150.075000,208.236263,832.236263,-2.356194,-1.272792,-1.272792
6004,150.100000,208.000000,831.441269,-1.859671,-0.512773,-1.725417
6005,150.125000,208.000000,830.548412,-1.570796,0.000000,-1.800000
6006,150.150000,208.000000,829.655554,-1.570796,0.000000,-1.800000
6007,150.175000,208.000000,828.762697,-1.570796,0.000000,-1.800000
6008,150.200000,208.000000,827.869840,-1.570796,0.000000,-1.800000
6009,150.225000,208.000000,826.976983,-1.570796,0.000000,-1.800000
6010,150.250000,208.000000,826.084126,-1.570796,0.000000,-1.800000
6011,150.275000,208.000000,825.191269,-1.570796,0.000000,-1.800000
6012,150.300000,207.503902,824.503902,-2.195962,-1.053418,-1.459559
6013,150.325000,207.000000,823.819768,-2.205637,-1.067488,-1.449300
6014,150.350000,207.000000,822.926911,-1.570796,0.000000,-1.800000
6015,150.375000,207.000000,822.034054,-1.570796,0.000000,-1.800000
6016,150.400000,206.392734,821.392734,-2.328927,-1.237618,-1.307020
6017,150.425000,206.000000,820.662553,-2.064270,-0.852639,-1.585247
6018,150.450000,206.000000,819.769696,-1.570796,0.000000,-1.800000
6019,150.475000,206.000000,818.876839,-1.570796,0.000000,-1.800000
6020,150.500000,205.988673,817.988673,-1.583549,-0.022953,-1.799854
6021,150.525000,205.357328,817.357328,-2.356194,-1.272792,-1.272792
6022,150.550000,205.000000,816.612481,-2.018099,-0.778564,-1.622910
6023,150.575000,205.000000,815.719624,-1.570796,0.000000,-1.800000
6024,150.600000,205.000000,814.826767,-1.570796,0.000000,-1.800000
6025,150.625000,205.000000,813.933909,-1.570796,0.000000,-1.800000
6026,150.650000,205.000000,813.041052,-1.570796,0.000000,-1.800000
6027,150.675000,205.000000,812.148195,-1.570796,0.000000,-1.800000
6028,150.700000,204.473444,811.473444,-2.233453,-1.107384,-1.419049
6029,150.725000,204.000000,810.776694,-2.167634,-1.011653,-1.488811
6030,150.750000,204.000000,809.883837,-1.570796,0.000000,-1.800000
6031,150.775000,204.000000,808.990980,-1.570796,0.000000,-1.800000
6032,150.800000,204.000000,808.098123,-1.570796,0.000000,-1.800000
6033,150.825000,203.438038,807.438038,-2.276072,-1.166839,-1.370579
6034,150.850000,203.000000,806.726622,-2.122700,-0.943756,-1.532751
6035,150.875000,203.000000,805.833765,-1.570796,0.000000,-1.800000
6036,150.900000,203.000000,804.940908,-1.570796,0.000000,-1.800000
6037,150.925000,203.000000,804.048051,-1.570796,0.000000,-1.800000
6038,150.950000,203.000000,803.155194,-1.570796,0.000000,-1.800000
6039,150.975000,203.000000,802.262337,-1.570796,0.000000,-1.800000
6040,151.000000,203.000000,801.369479,-1.570796,0.000000,-1.800000
6041,151.025000,202.629916,800.629916,-2.034771,-0.805511,-1.609706
6042,151.050000,202.000000,799.997979,-2.354593,-1.270752,-1.274829
6043,151.075000,202.000000,799.105122,-1.570796,0.000000,-1.800000
6044,151.100000,202.000000,798.212264,-1.570796,0.000000,-1.800000
6045,151.125000,202.000000,797.319407,-1.570796,0.000000,-1.800000
6046,151.150000,202.000000,796.426550,-1.570796,0.000000,-1.800000
6047,151.175000,202.000000,795.533693,-1.570796,0.000000,-1.800000
6048,151.200000,202.000000,794.640836,-1.570796,0.000000,-1.800000
6049,151.225000,202.000000,793.747979,-1.570796,0.000000,-1.800000
6050,151.250000,202.000000,792.855122,-1.570796,0.000000,-1.800000
6051,151.275000,202.000000,791.962264,-1.570796,0.000000,-1.800000
6052,151.300000,202.000000,791.069407,-1.570796,0.000000,-1.800000
6053,151.325000,202.000000,790.176550,-1.570796,0.000000,-1.800000
6054,151.350000,202.000000,789.283693,-1.570796,0.000000,-1.800000
6055,151.375000,202.000000,788.390836,-1.570796,0.000000,-1.800000
6056,151.400000,202.000000,787.497979,-1.570796,0.000000,-1.800000
6057,151.425000,202.000000,786.605122,-1.570796,0.000000,-1.800000
6058,151.450000,202.000000,785.712264,-1.570796,0.000000,-1.800000
6059,151.475000,202.000000,784.819407,-1.570796,0.000000,-1.800000
6060,151.500000,202.000000,783.926550,-1.570796,0.000000,-1.800000
6061,151.525000,202.000000,783.033693,-1.570796,0.000000,-1.800000
6062,151.550000,202.000000,782.140836,-1.570796,0.000000,-1.800000
6063,151.575000,202.000000,781.247979,-1.570796,0.000000,-1.800000
6064,151.600000,202.000000,780.355122,-1.570796,0.000000,-1.800000
6065,151.625000,202.000000,779.462264,-1.570796,0.000000,-1.800000
6066,151.650000,202.000000,778.569407,-1.570796,0.000000,-1.800000
6067,151.675000,202.000000,777.676550,-1.570796,0.000000,-1.800000
6068,151.700000,202.152952,776.847048,-1.388454,0.326400,-1.770159
6069,151.725000,202.784298,776.215702,-0.785398,1.272792,-1.272792
6070,151.750000,203.000000,775.412192,-1.308530,0.466687,-1.738449
6071,151.775000,203.000000,774.519335,-1.570796,0.000000,-1.800000
6072,151.800000,203.264120,773.735880,-1.245640,0.575023,-1.705681
6073,151.825000,203.895465,773.104535,-0.785398,1.272792,-1.272792
6074,151.850000,204.000000,772.254977,-1.448366,0.219825,-1.786527
6075,151.875000,204.451049,771.548951,-1.002295,0.969065,-1.516876
6076,151.900000,205.000000,770.883476,-0.881055,1.145408,-1.388539
6077,151.925000,205.000000,769.990619,-1.570796,0.000000,-1.800000
6078,151.950000,205.000000,769.097762,-1.570796,0.000000,-1.800000
6079,151.975000,205.562217,768.437783,-0.865217,1.167255,-1.370225
6080,152.000000,206.000000,767.726261,-1.019219,0.943256,-1.533058
6081,152.025000,206.117801,766.882199,-1.432128,0.248804,-1.782722
6082,152.050000,206.749146,766.250854,-0.785398,1.272792,-1.272792
6083,152.075000,207.000000,765.461904,-1.262946,0.545419,-1.715377
6084,152.100000,207.304730,764.695270,-1.192455,0.664884,-1.672701
6085,152.125000,207.936076,764.063924,-0.785398,1.272792,-1.272792
6086,152.150000,208.567421,763.432579,-0.785398,1.272792,-1.272792
6087,152.175000,209.000000,762.718902,-1.025884,0.933018,-1.539311
6088,152.200000,209.123005,761.876995,-1.425720,0.260222,-1.781091
6089,152.225000,209.754350,761.245650,-0.785398,1.272792,-1.272792
6090,152.250000,210.385695,760.614305,-0.785398,1.272792,-1.272792
6091,152.275000,211.000000,759.975901,-0.804634,1.248076,-1.297038
6092,152.300000,211.000000,759.083044,-1.570796,0.000000,-1.800000
6093,152.325000,211.572625,758.427375,-0.852904,1.184037,-1.355749
6094,152.350000,212.203970,757.796030,-0.785398,1.272792,-1.272792
6095,152.375000,212.835315,757.164685,-0.785398,1.272792,-1.272792
6096,152.400000,213.466661,756.533339,-0.785398,1.272792,-1.272792
6097,152.425000,214.000000,755.861399,-0.899890,1.119052,-1.409866
6098,152.450000,214.022245,754.977755,-1.545628,0.045298,-1.799430
6099,152.475000,214.653590,754.346410,-0.785398,1.272792,-1.272792
6100,152.500000,215.000000,753.597041,-1.137787,0.755288,-1.633873
6101,152.525000,215.209174,752.790826,-1.316942,0.452046,-1.742313
6102,152.550000,215.840519,752.159481,-0.785398,1.272792,-1.272792
6103,152.575000,216.471865,751.528135,-0.785398,1.272792,-1.272792
6104,152.600000,217.103210,750.896790,-0.785398,1.272792,-1.272792
6105,152.625000,217.734555,750.265445,-0.785398,1.272792,-1.272792
6106,152.650000,218.365901,749.634099,-0.785398,1.272792,-1.272792
6107,152.675000,218.997246,749.002754,-0.785398,1.272792,-1.272792
6108,152.700000,219.628591,748.371409,-0.785398,1.272792,-1.272792
6109,152.725000,220.259937,747.740063,-0.785398,1.272792,-1.272792
6110,152.750000,220.891282,747.108718,-0.785398,1.272792,-1.272792
6111,152.775000,221.000000,746.260893,-1.443260,0.228943,-1.785381
6112,152.800000,221.446866,745.553134,-1.007622,0.960972,-1.522016
6113,152.825000,222.000000,744.889393,-0.876044,1.152352,-1.382782
6114,152.850000,222.002450,743.997550,-1.568050,0.004944,-1.799993
6115,152.875000,222.633795,743.366205,-0.785398,1.272792,-1.272792
6116,152.900000,223.265140,742.734860,-0.785398,1.272792,-1.272792
6117,152.925000,223.896486,742.103514,-0.785398,1.272792,-1.272792
6118,152.950000,224.527831,741.472169,-0.785398,1.272792,-1.272792
6119,152.975000,225.159176,740.840824,-0.785398,1.272792,-1.272792
6120,153.000000,225.790522,740.209478,-0.785398,1.272792,-1.272792
6121,153.025000,226.421867,739.578133,-0.785398,1.272792,-1.272792
6122,153.050000,227.000000,738.924746,-0.846429,1.192792,-1.348053
6123,153.075000,227.000000,738.031889,-1.570796,0.000000,-1.800000
6124,153.100000,227.608796,737.391204,-0.810915,1.239904,-1.304851
6125,153.125000,228.000000,736.660388,-1.079311,0.849485,-1.586939
6126,153.150000,228.164380,735.835620,-1.374069,0.351829,-1.765281
6127,153.175000,228.795726,735.204274,-0.785398,1.272792,-1.272792
6128,153.200000,229.427071,734.572929,-0.785398,1.272792,-1.272792
6129,153.225000,230.082613,734.000000,-0.718251,1.355325,-1.184523
6130,153.250000,230.975470,734.000000,0.000000,1.800000,0.000000
6131,153.275000,231.614000,733.386000,-0.765816,1.297470,-1.247626
6132,153.300000,232.245345,732.754655,-0.785398,1.272792,-1.272792
6133,153.325000,232.876691,732.123309,-0.785398,1.272792,-1.272792
6134,153.350000,233.000000,731.281528,-1.425345,0.260891,-1.780993
6135,153.375000,233.432275,730.567725,-1.026274,0.932417,-1.539675
6136,153.400000,234.063620,729.936380,-0.785398,1.272792,-1.272792
6137,153.425000,234.694965,729.305035,-0.785398,1.272792,-1.272792
6138,153.450000,235.326311,728.673689,-0.785398,1.272792,-1.272792
6139,153.475000,235.957656,728.042344,-0.785398,1.272792,-1.272792
6140,153.500000,236.589001,727.410999,-0.785398,1.272792,-1.272792
6141,153.525000,237.311617,727.000000,-0.517136,1.564630,-0.889907
6142,153.550000,238.144585,726.855415,-0.171866,1.773481,-0.307838
6143,153.575000,238.775931,726.224069,-0.785398,1.272792,-1.272792
6144,153.600000,239.000000,725.424025,-1.297722,0.485448,-1.733303
6145,153.625000,239.331515,724.668485,-1.157313,0.723243,-1.648308
6146,153.650000,239.962860,724.037140,-0.785398,1.272792,-1.272792
6147,153.675000,240.594205,723.405795,-0.785398,1.272792,-1.272792
6148,153.700000,241.225551,722.774449,-0.785398,1.272792,-1.272792
6149,153.725000,241.856896,722.143104,-0.785398,1.272792,-1.272792
6150,153.750000,242.488241,721.511759,-0.785398,1.272792,-1.272792
6151,153.775000,243.119587,720.880413,-0.785398,1.272792,-1.272792
6152,153.800000,243.750932,720.249068,-0.785398,1.272792,-1.272792
6153,153.825000,244.382277,719.617723,-0.785398,1.272792,-1.272792
6154,153.850000,245.000000,718.980735,-0.800751,1.253102,-1.292183
6155,153.875000,245.000000,718.087878,-1.570796,0.000000,-1.800000
6156,153.900000,245.569207,717.430793,-0.856937,1.178560,-1.360513
6157,153.925000,246.200552,716.799448,-0.785398,1.272792,-1.272792
6158,153.950000,246.831897,716.168103,-0.785398,1.272792,-1.272792
6159,153.975000,247.463243,715.536757,-0.785398,1.272792,-1.272792
6160,154.000000,248.094588,714.905412,-0.785398,1.272792,-1.272792
6161,154.025000,248.725933,714.274067,-0.785398,1.272792,-1.272792
6162,154.050000,249.357279,713.642721,-0.785398,1.272792,-1.272792
6163,154.075000,249.988624,713.011376,-0.785398,1.272792,-1.272792
6164,154.100000,250.619969,712.380031,-0.785398,1.272792,-1.272792
6165,154.125000,251.251315,711.748685,-0.785398,1.272792,-1.272792
6166,154.150000,251.882660,711.117340,-0.785398,1.272792,-1.272792
6167,154.175000,252.514005,710.485995,-0.785398,1.272792,-1.272792
6168,154.200000,253.145351,709.854649,-0.785398,1.272792,-1.272792
6169,154.225000,253.776696,709.223304,-0.785398,1.272792,-1.272792
6170,154.250000,254.408041,708.591959,-0.785398,1.272792,-1.272792
6171,154.275000,255.000000,707.944299,-0.830302,1.214375,-1.328643
6172,154.300000,255.000000,707.051442,-1.570796,0.000000,-1.800000
6173,154.325000,255.594971,706.405029,-0.826814,1.219003,-1.324399
6174,154.350000,256.226316,705.773684,-0.785398,1.272792,-1.272792
6175,154.375000,256.857661,705.142339,-0.785398,1.272792,-1.272792
6176,154.400000,257.489007,704.510993,-0.785398,1.272792,-1.272792
6177,154.425000,258.120352,703.879648,-0.785398,1.272792,-1.272792
6178,154.450000,258.751697,703.248303,-0.785398,1.272792,-1.272792
6179,154.475000,259.383043,702.616957,-0.785398,1.272792,-1.272792
6180,154.500000,260.014388,701.985612,-0.785398,1.272792,-1.272792
6181,154.525000,260.645733,701.354267,-0.785398,1.272792,-1.272792
6182,154.550000,261.277079,700.722921,-0.785398,1.272792,-1.272792
6183,154.575000,261.908424,700.091576,-0.785398,1.272792,-1.272792
6184,154.600000,262.539769,699.460231,-0.785398,1.272792,-1.272792
6185,154.625000,263.000000,698.758007,-0.990641,0.986677,-1.505479
6186,154.650000,263.095353,697.904647,-1.459519,0.199885,-1.788867
6187,154.675000,263.726699,697.273301,-0.785398,1.272792,-1.272792
6188,154.700000,264.358044,696.641956,-0.785398,1.272792,-1.272792
6189,154.725000,264.989389,696.010611,-0.785398,1.272792,-1.272792
6190,154.750000,265.000000,695.122149,-1.558854,0.021496,-1.799872
6191,154.775000,265.000000,694.229292,-1.570796,0.000000,-1.800000
6192,154.800000,265.469212,693.530788,-0.979291,1.003701,-1.494184
6193,154.825000,266.000000,692.857791,-0.902988,1.114680,-1.413325
6194,154.850000,266.024796,691.975204,-1.542710,0.050550,-1.799290
6195,154.875000,266.656141,691.343859,-0.785398,1.272792,-1.272792
6196,154.900000,267.287486,690.712514,-0.785398,1.272792,-1.272792
6197,154.925000,267.918832,690.081168,-0.785398,1.272792,-1.272792
6198,154.950000,268.550177,689.449823,-0.785398,1.272792,-1.272792
6199,154.975000,269.181522,688.818478,-0.785398,1.272792,-1.272792
6200,155.000000,269.812868,688.187132,-0.785398,1.272792,-1.272792
6201,155.025000,270.444213,687.555787,-0.785398,1.272792,-1.272792
6202,155.050000,271.075558,686.924442,-0.785398,1.272792,-1.272792
6203,155.075000,271.706904,686.293096,-0.785398,1.272792,-1.272792
6204,155.100000,272.000000,685.521644,-1.207712,0.639286,-1.682651
6205,155.125000,272.262488,684.737512,-1.247772,0.571385,-1.706903
6206,155.150000,272.893833,684.106167,-0.785398,1.272792,-1.272792
6207,155.175000,273.525178,683.474822,-0.785398,1.272792,-1.272792
6208,155.200000,274.156524,682.843476,-0.785398,1.272792,-1.272792
6209,155.225000,274.787869,682.212131,-0.785398,1.272792,-1.272792
6210,155.250000,275.592858,682.000000,-0.257663,1.740579,-0.458678
6211,155.275000,276.343453,681.656547,-0.429135,1.636787,-0.748952
6212,155.300000,276.974798,681.025202,-0.785398,1.272792,-1.272792
6213,155.325000,277.606143,680.393857,-0.785398,1.272792,-1.272792
6214,155.350000,278.000000,679.664140,-1.075865,0.854948,-1.584002
6215,155.375000,278.161727,678.838273,-1.377416,0.345919,-1.766448
6216,155.400000,278.793073,678.206927,-0.785398,1.272792,-1.272792
6217,155.425000,279.424418,677.575582,-0.785398,1.272792,-1.272792
6218,155.450000,280.055763,676.944237,-0.785398,1.272792,-1.272792
6219,155.475000,280.687109,676.312891,-0.785398,1.272792,-1.272792
6220,155.500000,281.000000,675.549638,-1.181747,0.682756,-1.665486
6221,155.525000,281.242693,674.757307,-1.273568,0.527169,-1.721073
6222,155.550000,281.874038,674.125962,-0.785398,1.272792,-1.272792
6223,155.575000,282.505383,673.494617,-0.785398,1.272792,-1.272792
6224,155.600000,283.193363,673.000000,-0.623325,1.461496,-1.050728
6225,155.625000,284.060967,672.939033,-0.070155,1.795572,-0.126176
6226,155.650000,284.692313,672.307687,-0.785398,1.272792,-1.272792
6227,155.675000,285.323658,671.676342,-0.785398,1.272792,-1.272792
6228,155.700000,285.955003,671.044997,-0.785398,1.272792,-1.272792
6229,155.725000,286.000000,670.170778,-1.519371,0.092525,-1.797620
6230,155.750000,286.510587,669.489413,-0.927706,1.079409,-1.440443
6231,155.775000,287.141932,668.858068,-0.785398,1.272792,-1.272792
6232,155.800000,287.773278,668.226722,-0.785398,1.272792,-1.272792
6233,155.825000,288.404623,667.595377,-0.785398,1.272792,-1.272792
6234,155.850000,289.050867,667.000000,-0.744453,1.323826,-1.219625
6235,155.875000,289.943724,667.000000,0.000000,1.800000,0.000000
6236,155.900000,290.591552,666.408448,-0.740023,1.329216,-1.213749
6237,155.925000,291.222898,665.777102,-0.785398,1.272792,-1.272792
6238,155.950000,291.854243,665.145757,-0.785398,1.272792,-1.272792
6239,155.975000,292.000000,664.313274,-1.397466,0.310434,-1.773029
6240,156.000000,292.409827,663.590173,-1.055174,0.887537,-1.565975
6241,156.025000,293.041172,662.958828,-0.785398,1.272792,-1.272792
6242,156.050000,293.672518,662.327482,-0.785398,1.272792,-1.272792
6243,156.075000,294.303863,661.696137,-0.785398,1.272792,-1.272792
6244,156.100000,294.935208,661.064792,-0.785398,1.272792,-1.272792
6245,156.125000,295.566554,660.433446,-0.785398,1.272792,-1.272792
6246,156.150000,296.197899,659.802101,-0.785398,1.272792,-1.272792
6247,156.175000,296.829244,659.170756,-0.785398,1.272792,-1.272792
6248,156.200000,297.000000,658.348628,-1.366008,0.366047,-1.762387
6249,156.225000,297.384828,657.615172,-1.087602,0.836299,-1.593927
6250,156.250000,298.016174,656.983826,-0.785398,1.272792,-1.272792
6251,156.275000,298.647519,656.352481,-0.785398,1.272792,-1.272792
6252,156.300000,299.278864,655.721136,-0.785398,1.272792,-1.272792
6253,156.325000,299.910210,655.089790,-0.785398,1.272792,-1.272792
6254,156.350000,300.541555,654.458445,-0.785398,1.272792,-1.272792
6255,156.375000,301.172900,653.827100,-0.785398,1.272792,-1.272792
6256,156.400000,301.804246,653.195754,-0.785398,1.272792,-1.272792
6257,156.425000,302.435591,652.564409,-0.785398,1.272792,-1.272792
6258,156.450000,303.066936,651.933064,-0.785398,1.272792,-1.272792
6259,156.475000,303.698282,651.301718,-0.785398,1.272792,-1.272792
6260,156.500000,304.329627,650.670373,-0.785398,1.272792,-1.272792
6261,156.525000,304.960972,650.039028,-0.785398,1.272792,-1.272792
6262,156.550000,305.592318,649.407682,-0.785398,1.272792,-1.272792
6263,156.575000,306.223663,648.776337,-0.785398,1.272792,-1.272792
6264,156.600000,306.855008,648.144992,-0.785398,1.272792,-1.272792
6265,156.625000,307.486354,647.513646,-0.785398,1.272792,-1.272792
6266,156.650000,308.117699,646.882301,-0.785398,1.272792,-1.272792
6267,156.675000,308.749044,646.250956,-0.785398,1.272792,-1.272792
6268,156.700000,309.380390,645.619610,-0.785398,1.272792,-1.272792
6269,156.725000,310.011735,644.988265,-0.785398,1.272792,-1.272792
6270,156.750000,310.643080,644.356920,-0.785398,1.272792,-1.272792
6271,156.775000,311.274426,643.725574,-0.785398,1.272792,-1.272792
6272,156.800000,311.905771,643.094229,-0.785398,1.272792,-1.272792
6273,156.825000,312.537116,642.462884,-0.785398,1.272792,-1.272792
6274,156.850000,313.168462,641.831538,-0.785398,1.272792,-1.272792
6275,156.875000,313.799807,641.200193,-0.785398,1.272792,-1.272792
6276,156.900000,314.431152,640.568848,-0.785398,1.272792,-1.272792
6277,156.925000,315.088385,640.000000,-0.713435,1.361013,-1.177983
6278,156.950000,315.981242,640.000000,0.000000,1.800000,0.000000
6279,156.975000,316.618082,639.381918,-0.770452,1.291673,-1.253627
6280,157.000000,317.249427,638.750573,-0.785398,1.272792,-1.272792
6281,157.025000,317.880772,638.119228,-0.785398,1.272792,-1.272792
6282,157.050000,318.512118,637.487882,-0.785398,1.272792,-1.272792
6283,157.075000,319.143463,636.856537,-0.785398,1.272792,-1.272792
6284,157.100000,319.774808,636.225192,-0.785398,1.272792,-1.272792
6285,157.125000,320.406154,635.593846,-0.785398,1.272792,-1.272792
6286,157.150000,321.037499,634.962501,-0.785398,1.272792,-1.272792
6287,157.175000,321.668844,634.331156,-0.785398,1.272792,-1.272792
6288,157.200000,322.300190,633.699810,-0.785398,1.272792,-1.272792
6289,157.225000,322.931535,633.068465,-0.785398,1.272792,-1.272792
6290,157.250000,323.000000,632.203967,-1.491765,0.142108,-1.794382
6291,157.275000,323.487119,631.512881,-0.956816,1.037026,-1.471250
6292,157.300000,324.118464,630.881536,-0.785398,1.272792,-1.272792
6293,157.325000,324.749810,630.250190,-0.785398,1.272792,-1.272792
6294,157.350000,325.539035,630.000000,-0.306986,1.715848,-0.543937
6295,157.375000,326.305394,629.694606,-0.379212,1.672122,-0.666339
6296,157.400000,326.936739,629.063261,-0.785398,1.272792,-1.272792
6297,157.425000,327.568084,628.431916,-0.785398,1.272792,-1.272792
6298,157.450000,328.000000,627.717964,-1.026734,0.931709,-1.540104
6299,157.475000,328.123668,626.876332,-1.424902,0.261679,-1.780877
6300,157.500000,328.755013,626.244987,-0.785398,1.272792,-1.272792
6301,157.525000,329.386359,625.613641,-0.785398,1.272792,-1.272792
6302,157.550000,330.017704,624.982296,-0.785398,1.272792,-1.272792
6303,157.575000,330.649049,624.350951,-0.785398,1.272792,-1.272792
6304,157.600000,331.280395,623.719605,-0.785398,1.272792,-1.272792
6305,157.625000,331.911740,623.088260,-0.785398,1.272792,-1.272792
6306,157.650000,332.543086,622.456914,-0.785398,1.272792,-1.272792
6307,157.675000,333.174431,621.825569,-0.785398,1.272792,-1.272792
6308,157.700000,333.805776,621.194224,-0.785398,1.272792,-1.272792
